GeneSymbol,Control_mean,APOEhi_mean,log2FC_APOEhi_vs_Control,p_value,FDR,significance
PRDX6,100.11333333333334,105.73666666666668,0.07884085686037688,0.33899808123284947,0.43988397160653764,Not significant
NCDN,4.569999999999999,4.260000000000001,-0.10131776742581507,0.3392006684062455,0.4400970302140116,Not significant
RHEBP1,6.383333333333333,5.753333333333333,-0.14988718327063474,0.33957843086957556,0.440537296633991,Not significant
CDC25C,5.056666666666667,5.583333333333333,0.1429131026519759,0.33990228533354644,0.44090753612973216,Not significant
RN7SL834P,2.2966666666666664,1.15,-0.9972816811246875,0.3400962105819158,0.44110917197335375,Not significant
FAM104A,10.229999999999999,9.636666666666667,-0.08619135484396645,0.34035507352751,0.4413949776949708,Not significant
QTRT2,5.336666666666666,4.826666666666666,-0.14488314652090736,0.34046017840981696,0.4414813376823226,Not significant
ANKRD9,2.0933333333333333,1.8366666666666667,-0.1886159786549933,0.34056305316823043,0.44156478661547627,Not significant
ZFP90,5.14,4.523333333333333,-0.18434378730708628,0.3408056439192279,0.441641311395405,Not significant
MRPL27,6.823333333333333,5.88,-0.21462662605701405,0.34089176683473293,0.441641311395405,Not significant
GFER,3.7266666666666666,4.489999999999999,0.2687638642303447,0.34073338018238297,0.441641311395405,Not significant
NCOA1,4.803333333333334,4.153333333333333,-0.20971927223204545,0.3408830694978336,0.441641311395405,Not significant
SMIM10L1,2.7600000000000002,2.4433333333333334,-0.17574984926874324,0.34084232143517473,0.441641311395405,Not significant
TRAPPC9,1.8633333333333333,1.67,-0.15794809620323674,0.3408579606611596,0.441641311395405,Not significant
LRRFIP1,22.183333333333334,20.046666666666667,-0.1461068668131654,0.3407720390382262,0.441641311395405,Not significant
HPRT1,31.323333333333334,28.80333333333333,-0.12099793790626598,0.3412368065401465,0.4419884195897965,Not significant
MIR30C1,1.9799999999999998,3.08,0.6371698021498652,0.3412058149048009,0.4419884195897965,Not significant
IGSF22-AS1,1.0666666666666667,1.2466666666666668,0.22477125012527832,0.3416472187256481,0.44242002578537104,Not significant
MAST2,5.796666666666667,5.16,-0.1678217582842152,0.34162520251727563,0.44242002578537104,Not significant
MCRIP2,5.633333333333333,6.293333333333333,0.15980866479456213,0.34186587575241917,0.4426531722297505,Not significant
PITPNA,7.98,7.423333333333333,-0.10430803878366407,0.34194527502342426,0.44270597329947053,Not significant
CREBZF,14.006666666666666,12.826666666666668,-0.12695788798384977,0.34213036941099173,0.4428955871889552,Not significant
AQR,6.1499999999999995,5.523333333333333,-0.15502060279049365,0.3422262747956991,0.4429197005739075,Not significant
ERCC1,6.6933333333333325,6.033333333333334,-0.14974599705777414,0.3422139921736185,0.4429197005739075,Not significant
CFAP20,11.103333333333333,11.97,0.10842089220120049,0.3423154417905436,0.442985087970761,Not significant
SENP5,7.246666666666667,8.15,0.16946046153231065,0.3427403574024312,0.4434848986233287,Not significant
U2AF1L4,2.3800000000000003,2.936666666666666,0.30310308378512996,0.3429255853157208,0.44367449034696477,Not significant
SLC6A12,2.15,2.316666666666667,0.10766556404787127,0.34305953424144076,0.44379770240487926,Not significant
LINC02356,2.0066666666666664,1.2133333333333332,-0.7253552638402108,0.34316442291745014,0.4438832972131269,Not significant
TYK2,17.04,16.41,-0.054346846505721164,0.3433790938015138,0.4441108600075317,Not significant
XKR6,1.12,0.9866666666666667,-0.18269015256530052,0.34359743465380405,0.44433085195851924,Not significant
FAM133B,3.5433333333333334,3.15,-0.16970453682099187,0.343626712257897,0.44433085195851924,Not significant
SMPD1,15.88,16.583333333333332,0.06251925956396455,0.34367596212862045,0.4443444116715967,Not significant
NDUFS8,9.23,10.503333333333332,0.1864257535134261,0.3441179787706817,0.4448155605151471,Not significant
RNF170,6.653333333333333,6.043333333333333,-0.13871091193209154,0.3441174294691243,0.4448155605151471,Not significant
ZC3H14,3.0,2.75,-0.1254871792820778,0.3443344322035191,0.44504516815299805,Not significant
TMED3,5.203333333333333,4.873333333333333,-0.09450845472201393,0.34439427600453504,0.4450723321127379,Not significant
TMPPE,1.2333333333333334,0.93,-0.40687897589167976,0.3447830996577989,0.44552459377492376,Not significant
ZIC5,3.046666666666667,3.483333333333333,0.19317752870337224,0.34499825904970544,0.4457523718988699,Not significant
PSMD3,21.833333333333332,20.773333333333333,-0.0717963016681637,0.3453491209288942,0.44610513558800025,Not significant
PDPK1,5.426666666666667,6.11,0.17107635885211497,0.3453414208594012,0.44610513558800025,Not significant
H3-3B,72.89333333333333,77.24666666666667,0.08368468926367693,0.3454329759640697,0.4461631778564655,Not significant
SMC1A,17.276666666666667,15.593333333333334,-0.14788651799702698,0.34565643702645255,0.4464015026627113,Not significant
MAPKAPK5,3.233333333333333,3.426666666666667,0.08375844529439075,0.34590861228806413,0.44667685283970704,Not significant
SEC14L1,4.986666666666666,5.673333333333333,0.18608585196430158,0.34603224395630583,0.4467358500361678,Not significant
PRPF6,31.083333333333332,29.540000000000003,-0.07346897371086039,0.3460235405322022,0.4467358500361678,Not significant
EVI2A,27.703333333333333,26.22666666666667,-0.07902218643356385,0.34631255390376586,0.44704738799536803,Not significant
ABAT,1.2966666666666666,1.43,0.1411038281005406,0.34639438047093407,0.4471026667422945,Not significant
GCAT,1.2833333333333332,0.9966666666666666,-0.36438990716144887,0.3464746996902934,0.4471559876773061,Not significant
PMS2P3,3.033333333333333,2.6966666666666668,-0.1696674852151636,0.3465193694704097,0.4471632930585732,Not significant
SMARCC2,9.94,8.89,-0.16104529199820086,0.34688942564484887,0.44759044193684183,Not significant
C1D,5.853333333333333,6.593333333333334,0.17172192276711232,0.3473604317818014,0.4481477354546753,Not significant
TRRAP,4.13,3.5866666666666673,-0.2034452058026951,0.34782418562567513,0.4486955480336613,Not significant
SEMA4A,10.156666666666666,9.376666666666667,-0.11526813261110642,0.34869274715508364,0.4497653832157898,Not significant
SF3B6,71.94,81.59000000000002,0.18159580916769225,0.3488044094551162,0.44985879225742537,Not significant
MDC1,3.5833333333333335,3.26,-0.13639036929606552,0.3489583353081156,0.4500066821506276,Not significant
TNRC6B,1.8666666666666665,2.1599999999999997,0.21046208035047326,0.3491162867893798,0.45015972952380884,Not significant
ZNF678,2.4066666666666667,2.8233333333333337,0.2302746986847384,0.34920178946422203,0.45021933557849253,Not significant
CEP131,2.9033333333333338,3.276666666666667,0.17446209973930804,0.349571168683993,0.45064488378594375,Not significant
MRPS21,40.22666666666667,37.3,-0.10897375135027439,0.3496497647581607,0.45069551933237334,Not significant
MBOAT2,2.8699999999999997,3.02,0.07347285352075938,0.34974795592750896,0.4507207216185537,Not significant
SNX27,5.303333333333334,4.86,-0.12591830558426476,0.3497163521221734,0.4507207216185537,Not significant
RALGDS,1.1700000000000002,1.01,-0.21195807859820068,0.3498900956735397,0.4508532111854525,Not significant
NEURL4,2.3766666666666665,2.6,0.1295199264407295,0.35014003419047235,0.4511245601804411,Not significant
HMGXB4,7.663333333333333,8.573333333333332,0.1618641966391859,0.35046493878291196,0.45143709808999893,Not significant
MTOR,6.316666666666666,5.55,-0.1866441263795067,0.3506582850382405,0.45143709808999893,Not significant
ATP11B,11.83,13.226666666666667,0.16098657483927276,0.3506445764297642,0.45143709808999893,Not significant
PATL1,24.756666666666664,27.47,0.15003407696513857,0.3506260215694517,0.45143709808999893,Not significant
MIR3176,5.236666666666666,1.6066666666666667,-1.7039559378529647,0.3504870917880384,0.45143709808999893,Not significant
ECI2,2.36,2.56,0.11730921136882604,0.35055447367439124,0.45143709808999893,Not significant
RPP30,4.903333333333333,4.41,-0.15295127773477085,0.3506500063120937,0.45143709808999893,Not significant
EMC3-AS1,1.18,1.42,0.266897589845623,0.35075608715015044,0.45151229949491006,Not significant
COX7A2,77.74666666666667,69.10333333333334,-0.17002319758631163,0.35079549342615346,0.4515123221585445,Not significant
ARL3,3.456666666666667,3.8533333333333335,0.156682551329719,0.3509660729212574,0.4516304550849095,Not significant
UGGT1,17.383333333333336,19.886666666666667,0.1940862783330708,0.35092673663426394,0.4516304550849095,Not significant
NT5C3A,8.566666666666666,8.123333333333333,-0.07665291854422596,0.3515029748361957,0.4522705803734775,Not significant
KRT10,11.19,12.703333333333333,0.18298171346132813,0.3520511078793492,0.4529250111808058,Not significant
PPP1R18,12.096666666666666,11.806666666666667,-0.03500491556684674,0.3521040237213117,0.4529422538342943,Not significant
DTNBP1,2.4766666666666666,2.7433333333333336,0.14747361807135317,0.35226712624796663,0.4531012194996007,Not significant
IKBKG,1.6900000000000002,1.5,-0.1719526827892949,0.3523228893370277,0.4531221003556994,Not significant
MKNK1,10.86,10.520000000000001,-0.04588510544911249,0.3525800449492741,0.4534019581841518,Not significant
ARL5A,11.780000000000001,13.14,0.15761306178763368,0.35299286020208076,0.45388190201867096,Not significant
QTRT1,3.5799999999999996,2.9299999999999997,-0.28896955063098306,0.35349210795882186,0.45447286154463606,Not significant
IL12RB2,6.733333333333333,5.903333333333333,-0.18976096080299992,0.3547253322388599,0.45595609816708355,Not significant
NRDC,53.879999999999995,51.910000000000004,-0.053736346929565644,0.3546899290713401,0.45595609816708355,Not significant
FBXO30,6.753333333333333,7.506666666666667,0.1525512176946731,0.35497043164609476,0.4562199863167602,Not significant
SNAP29,17.290000000000003,16.30333333333333,-0.08476585553332436,0.35512053266142746,0.45636173384506085,Not significant
VDAC1P1,2.39,2.74,0.19708819811414724,0.3551923668011596,0.4564028809148854,Not significant
EIF5B,21.756666666666664,20.55666666666667,-0.0818473222799791,0.3552963603886636,0.4564853372713798,Not significant
ITGB1BP1,11.893333333333333,10.706666666666665,-0.15163027907261734,0.3556505810873875,0.45688923131286824,Not significant
MTHFS,2.856666666666667,2.533333333333333,-0.17323135232739373,0.3562123832005702,0.4575596760004635,Not significant
EIF3K,47.31333333333333,42.62,-0.15071285474185742,0.35640401458918863,0.4577132464796349,Not significant
RNU6-531P,1.1233333333333333,2.3566666666666665,1.068289942947118,0.35644095001563925,0.4577132464796349,Not significant
CENPE,7.816666666666666,6.84,-0.19253084160951617,0.3564517274119952,0.4577132464796349,Not significant
SPCS2P4,56.74333333333334,59.97666666666667,0.07994907004381524,0.35653238578975793,0.4577655396850353,Not significant
TK1,49.56333333333333,44.06999999999999,-0.1694726929113811,0.3568418226117516,0.45811152565780144,Not significant
CWF19L2,5.073333333333333,5.3066666666666675,0.06485947581991801,0.3569749317984768,0.45817978313805163,Not significant
MYL12BP1,1.4633333333333336,1.0633333333333335,-0.4602939465226681,0.35696964631215106,0.45817978313805163,Not significant
MAP3K14,1.1833333333333333,1.0133333333333334,-0.22354335481662627,0.35731185638217106,0.4585608833081983,Not significant
TOP1,20.746666666666666,22.266666666666666,0.10200129564694482,0.357753201270623,0.45907589232790236,Not significant
TIMM13,18.393333333333334,16.206666666666667,-0.1825849810803569,0.3582144093500733,0.45961627203714917,Not significant
ZNF800,8.646666666666667,9.51,0.13728612210012536,0.3583045875926319,0.459680524630592,Not significant
ZNF513,9.756666666666666,9.166666666666668,-0.08998161081864649,0.35847443998890477,0.45984696794906166,Not significant
OSBPL3,6.03,5.533333333333334,-0.12398769499701873,0.3585457135826813,0.45988693239322764,Not significant
SFXN1,6.25,5.886666666666667,-0.08639100774543194,0.3586976491310024,0.46003033698687407,Not significant
TRMT112,39.92333333333333,34.26333333333333,-0.2205606999851169,0.3590484402092666,0.4604287135159216,Not significant
IL10RA,19.263333333333332,18.62,-0.04900170881838573,0.3593031979309145,0.4607038655349075,Not significant
POU2F1,2.4233333333333333,2.766666666666667,0.19108212198236812,0.35937197369224394,0.4607405138613345,Not significant
EML2,3.263333333333333,3.3699999999999997,0.046388243483008865,0.3597294783596508,0.46114728365429175,Not significant
HMGB3,24.823333333333334,23.223333333333333,-0.0961177902795367,0.3599770429742653,0.46141304300726865,Not significant
GOLIM4,21.89,19.94666666666667,-0.1341178592765735,0.3601264095282437,0.46150128925905615,Not significant
CNNM4,3.5833333333333335,3.4,-0.07574580433668901,0.3601098516847881,0.46150128925905615,Not significant
SUGT1,3.1300000000000003,3.4066666666666663,0.12216071151598026,0.36031362966739927,0.4615864033166515,Not significant
CR1,3.6799999999999997,4.010000000000001,0.12386421643044819,0.3602367962095776,0.4615864033166515,Not significant
MRRF,2.41,2.4633333333333334,0.03156576167581647,0.3603061980167254,0.4615864033166515,Not significant
LSM3,18.246666666666666,16.05333333333333,-0.18474924058494616,0.3605425971069441,0.46180329055376307,Not significant
TCIRG1,52.54666666666666,47.836666666666666,-0.1354796817348294,0.36056350435803713,0.46180329055376307,Not significant
NAP1L4,21.066666666666666,20.206666666666667,-0.06012779179774383,0.3607799605148135,0.4619518158696873,Not significant
STX10,20.33,18.069999999999997,-0.17000483405395272,0.360772087324642,0.4619518158696873,Not significant
TRIP4,10.346666666666666,9.783333333333333,-0.08076002615023507,0.3608003670488799,0.4619518158696873,Not significant
VPS8,3.34,2.9933333333333336,-0.15804514952677554,0.36127850155538316,0.46251233675780185,Not significant
TTL,3.8733333333333335,4.2,0.11678470238945622,0.3613869760785577,0.4625995429132895,Not significant
Y_RNA,1.3299999999999998,0.8133333333333335,-0.708819208365791,0.3616076480227926,0.46283033377459487,Not significant
SAMM50,7.853333333333333,7.456666666666666,-0.07476451164301513,0.36167639259567796,0.4628666393127449,Not significant
APRT,22.473333333333333,19.69,-0.19074194121346866,0.36178152369450456,0.46291989495349334,Not significant
VPS4B,24.166666666666668,25.77333333333333,0.09285692111397836,0.36179877334801946,0.46291989495349334,Not significant
SDHAF4,12.61,11.393333333333333,-0.14636616295252647,0.3619566415447617,0.46307019888700934,Not significant
PSMB4,97.95666666666666,89.35666666666667,-0.13256689534327615,0.3621167801767234,0.46322337363751587,Not significant
AUNIP,3.27,2.98,-0.13393538409160957,0.3626580556808004,0.46386401386621456,Not significant
SSH1,4.75,4.293333333333333,-0.14579702680441983,0.36292328564602816,0.46415146974901494,Not significant
UBL5,42.63666666666666,37.27,-0.19407496137804095,0.36302863809446845,0.46423441303847524,Not significant
PDPN,1.89,2.0866666666666664,0.1427420149338527,0.3632577628339789,0.46447559792146126,Not significant
TRIP6,28.659999999999997,26.51,-0.11249785703472166,0.363372552767182,0.4645187434337244,Not significant
ASXL2,6.066666666666666,5.216666666666666,-0.21773705208719898,0.363347386932059,0.4645187434337244,Not significant
INTS7,9.04,9.683333333333334,0.09917038356962087,0.3634303973343708,0.46454088365788276,Not significant
BTG1,71.55,74.81333333333333,0.06434276562365193,0.3636625476004191,0.46478579363848865,Not significant
HAMP,1.6433333333333335,1.3966666666666667,-0.23448245714810284,0.36375427188816717,0.46485119494471133,Not significant
WASH4P,1.5866666666666667,1.3533333333333335,-0.2293251841329341,0.36437560951432024,0.4655921922709426,Not significant
